exp_tag,epoch,train_iter_time,train_forward_time,train_loss_ctc,train_loss,train_backward_time,train_grad_norm,train_clip,train_loss_scale,train_optim_step_time,train_optim0_lr0,train_train_time,train_gpu_max_cached_mem_GB,valid_loss_ctc,valid_cer_ctc,valid_loss,valid_gpu_max_cached_mem_GB
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,1,0.339,0.103,46.052,46.052,0.133,314.898,100.0,65540.0,0.013,0.00024,0.621,14.879,38.961,1.0,38.961,14.879
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,2,0.34,0.065,39.524,39.524,0.125,175.988,100.0,65540.0,0.007,0.00066,0.565,14.879,37.539,0.995,37.539,14.879
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,3,0.342,0.065,37.971,37.971,0.125,174.632,100.0,65540.0,0.007,0.0009362,0.568,16.002,36.204,1.0,36.204,16.002
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,4,0.346,0.065,37.22,37.22,0.126,94.665,100.0,65540.0,0.007,0.0008185,0.572,16.002,35.898,1.0,35.898,16.002
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,5,0.346,0.065,36.475,36.475,0.127,85.236,100.0,65540.0,0.007,0.0007228,0.573,16.141,34.818,0.962,34.818,16.141
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,6,0.344,0.065,35.441,35.441,0.127,90.555,100.0,65540.0,0.007,0.0006544,0.571,16.141,34.547,0.974,34.547,16.141
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,7,0.345,0.065,35.139,35.139,0.126,99.505,100.0,65540.0,0.007,0.0006024,0.573,18.045,33.838,0.924,33.838,18.045
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,8,0.349,0.065,34.322,34.322,0.127,114.729,100.0,65540.0,0.007,0.0005611,0.577,19.314,33.161,0.925,33.161,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,9,0.35,0.065,34.084,34.084,0.126,204.905,100.0,65540.0,0.007,0.0005273,0.578,19.314,33.601,0.927,33.601,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,10,0.346,0.066,33.529,33.529,0.127,214.634,100.0,65540.0,0.007,0.0004989,0.574,19.314,32.846,0.931,32.846,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,11,0.345,0.065,33.173,33.173,0.127,117.703,100.0,65540.0,0.007,0.0004747,0.574,19.314,32.074,0.934,32.074,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,12,0.346,0.065,32.71,32.71,0.127,142.919,100.0,65540.0,0.007,0.0004537,0.575,19.314,31.163,0.911,31.163,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,13,0.34,0.065,31.708,31.708,0.127,156.848,100.0,65540.0,0.007,0.0004353,0.569,19.314,30.45,0.899,30.45,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,14,0.341,0.065,31.551,31.551,0.127,211.812,100.0,65540.0,0.007,0.0004189,0.57,19.314,30.058,0.908,30.058,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,15,0.341,0.065,31.104,31.104,0.128,143.94,100.0,65540.0,0.007,0.0004043,0.592,19.314,29.156,0.899,29.156,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,16,0.351,0.065,30.481,30.481,0.129,206.764,100.0,65540.0,0.007,0.0003911,0.581,19.314,28.665,0.894,28.665,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,17,0.345,0.066,29.864,29.864,0.127,138.628,100.0,65540.0,0.007,0.0003791,0.574,19.314,28.331,0.909,28.331,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,18,0.347,0.066,29.419,29.419,0.127,183.986,100.0,65540.0,0.007,0.0003681,0.576,19.314,27.452,0.894,27.452,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,19,0.344,0.065,28.959,28.959,0.127,172.387,100.0,65540.0,0.007,0.0003581,0.573,19.314,26.584,0.888,26.584,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,20,0.347,0.065,28.028,28.028,0.128,253.496,100.0,65540.0,0.007,0.0003488,0.577,19.314,25.847,0.892,25.847,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,21,0.341,0.065,27.669,27.669,0.127,200.43,100.0,65540.0,0.007,0.0003402,0.57,19.314,25.62,0.853,25.62,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,22,0.341,0.065,27.21,27.21,0.127,143.773,100.0,65540.0,0.007,0.0003323,0.57,19.314,24.674,0.863,24.674,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,23,0.35,0.065,26.721,26.721,0.127,309.778,100.0,65540.0,0.007,0.0003248,0.579,19.314,24.29,0.86,24.29,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,24,0.345,0.065,26.387,26.387,0.127,596.318,100.0,65540.0,0.007,0.0003178,0.573,19.314,23.836,0.831,23.836,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,25,0.35,0.065,25.959,25.959,0.128,202.196,100.0,65540.0,0.007,0.0003113,0.579,19.314,22.295,0.839,22.295,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,26,0.339,0.065,24.758,24.758,0.126,347.869,100.0,65540.0,0.007,0.0003052,0.567,19.314,21.872,0.813,21.872,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,27,0.341,0.065,23.976,23.976,0.126,337.789,100.0,65540.0,0.007,0.0002994,0.569,19.314,21.004,0.765,21.004,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,28,0.342,0.065,23.976,23.976,0.127,243.347,100.0,65540.0,0.007,0.0002939,0.57,19.314,20.435,0.781,20.435,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,29,0.34,0.065,23.516,23.516,0.127,190.5,100.0,65540.0,0.007,0.0002887,0.568,19.314,19.954,0.76,19.954,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,30,0.346,0.065,23.022,23.022,0.127,479.6,100.0,65540.0,0.007,0.0002838,0.574,19.314,20.017,0.752,20.017,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,31,0.346,0.065,22.29,22.29,0.127,527.363,100.0,65540.0,0.007,0.0002791,0.574,19.314,18.458,0.721,18.458,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,32,0.343,0.065,21.181,21.181,0.127,282.687,100.0,65540.0,0.007,0.0002746,0.572,19.314,17.701,0.724,17.701,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,33,0.342,0.065,21.324,21.324,0.126,203.417,100.0,65540.0,0.007,0.0002704,0.569,19.314,17.348,0.675,17.348,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,34,0.344,0.065,20.355,20.355,0.127,419.871,100.0,65540.0,0.007,0.0002663,0.572,19.314,17.476,0.682,17.476,19.314
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,35,0.339,0.065,19.528,19.528,0.127,275.878,100.0,65540.0,0.007,0.0002624,0.567,20.367,15.804,0.646,15.804,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,36,0.342,0.065,19.74,19.74,0.127,225.259,100.0,65540.0,0.007,0.0002587,0.569,20.367,16.111,0.664,16.111,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,37,0.346,0.066,18.85,18.85,0.128,349.796,100.0,65540.0,0.007,0.0002552,0.574,20.367,14.921,0.666,14.921,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,38,0.345,0.065,18.528,18.528,0.128,238.292,100.0,65540.0,0.007,0.0002517,0.573,20.367,14.34,0.633,14.34,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,39,0.345,0.065,17.942,17.942,0.126,251.156,100.0,65540.0,0.007,0.0002485,0.572,20.367,13.592,0.604,13.592,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,40,0.345,0.065,17.222,17.222,0.127,320.367,100.0,65540.0,0.007,0.0002453,0.573,20.367,13.326,0.595,13.326,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,41,0.344,0.065,17.429,17.429,0.126,188.683,100.0,65540.0,0.007,0.0002423,0.571,20.367,12.83,0.554,12.83,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,42,0.34,0.065,16.189,16.189,0.126,230.2,100.0,65540.0,0.007,0.0002393,0.567,20.367,12.203,0.549,12.203,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,43,0.341,0.065,15.582,15.582,0.127,275.627,100.0,65540.0,0.007,0.0002365,0.569,20.367,11.851,0.532,11.851,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,44,0.341,0.065,15.785,15.785,0.126,246.51,100.0,65540.0,0.007,0.0002338,0.569,20.367,12.335,0.54,12.335,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,45,0.347,0.065,15.83,15.83,0.126,254.013,100.0,65540.0,0.007,0.0002311,0.574,20.367,11.789,0.527,11.789,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,46,0.343,0.065,14.399,14.399,0.126,219.589,100.0,65540.0,0.007,0.0002286,0.57,20.367,11.018,0.491,11.018,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,47,0.345,0.065,14.509,14.509,0.126,254.838,100.0,65540.0,0.007,0.0002261,0.573,20.367,10.87,0.518,10.87,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,48,0.345,0.065,13.736,13.736,0.126,273.518,100.0,65540.0,0.007,0.0002237,0.572,20.367,9.924,0.452,9.924,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,49,0.346,0.065,13.29,13.29,0.126,180.204,100.0,65540.0,0.007,0.0002214,0.574,20.367,9.929,0.447,9.929,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,50,0.347,0.065,13.164,13.164,0.126,256.977,100.0,65540.0,0.007,0.0002192,0.575,20.367,10.096,0.46,10.096,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,51,0.345,0.065,12.507,12.507,0.126,216.468,100.0,65540.0,0.007,0.000217,0.573,20.367,9.3,0.439,9.3,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,52,0.352,0.066,12.923,12.923,0.126,292.976,100.0,65540.0,0.007,0.0002149,0.58,20.367,9.914,0.428,9.914,20.367
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,53,0.348,0.065,12.062,12.062,0.127,181.64,100.0,65540.0,0.007,0.0002128,0.575,20.566,8.437,0.432,8.437,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,54,0.35,0.066,11.628,11.628,0.127,203.539,100.0,65540.0,0.007,0.0002108,0.578,20.566,8.346,0.403,8.346,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,55,0.346,0.065,11.548,11.548,0.126,227.785,100.0,65540.0,0.007,0.0002089,0.573,20.566,7.693,0.414,7.693,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,56,0.347,0.065,11.34,11.34,0.126,258.296,100.0,65540.0,0.007,0.000207,0.575,20.566,7.819,0.382,7.819,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,57,0.347,0.065,10.814,10.814,0.126,212.332,100.0,65540.0,0.007,0.0002052,0.575,20.566,7.998,0.409,7.998,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,58,0.344,0.065,10.664,10.664,0.126,166.928,100.0,65540.0,0.007,0.0002034,0.571,20.566,7.563,0.358,7.563,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,59,0.349,0.065,10.069,10.069,0.126,182.133,100.0,65540.0,0.007,0.0002016,0.577,20.566,7.014,0.377,7.014,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,60,0.345,0.065,9.673,9.673,0.126,222.541,100.0,65540.0,0.007,0.0001999,0.574,20.566,7.159,0.361,7.159,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,61,0.344,0.065,9.802,9.802,0.127,265.364,100.0,65540.0,0.007,0.0001983,0.572,20.566,6.939,0.352,6.939,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,62,0.344,0.065,9.594,9.594,0.127,259.08,100.0,65540.0,0.007,0.0001966,0.573,20.566,6.454,0.357,6.454,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,63,0.344,0.065,9.657,9.657,0.127,169.939,100.0,65540.0,0.007,0.0001951,0.574,20.566,6.628,0.342,6.628,20.566
overfit_n1_linear_unf1_lora1_lr0.001_els1_ctc1_bs16_ep200,64,0.344,0.065,9.084,9.084,0.127,171.89,100.0,65540.0,0.007,0.0001935,0.574,20.566,6.814,0.344,6.814,20.566
