exp_tag,epoch,train_iter_time,train_forward_time,train_loss_ctc,train_loss_interctc_layer2,train_loss,train_backward_time,train_grad_norm,train_clip,train_loss_scale,train_optim_step_time,train_optim0_lr0,train_optim0_lr1,train_train_time,train_gpu_max_cached_mem_GB,valid_loss_ctc,valid_cer_ctc,valid_loss_interctc_layer2,valid_cer_interctc_layer2,valid_loss,valid_gpu_max_cached_mem_GB
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,11,0.524,0.142,69.23,83.905,36.816,0.053,92.787,28.571,131100.0,0.005,0.0007529,3.765e-05,1.623,21.777,94.11,0.922,170.085,0.906,116.903,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,12,0.526,0.142,67.103,83.71,36.043,0.053,99.077,37.698,131100.0,0.005,0.0007194,3.597e-05,1.626,21.777,75.306,0.878,111.661,0.94,86.212,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,13,0.538,0.142,65.125,83.484,35.316,0.054,100.623,44.841,131100.0,0.005,0.00069,3.45e-05,1.654,21.777,77.499,0.874,134.133,0.888,94.489,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,14,0.525,0.142,63.716,83.298,34.795,0.053,97.298,36.111,131100.0,0.005,0.000664,3.32e-05,1.624,21.777,79.435,0.858,145.935,0.885,99.385,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,15,0.526,0.142,61.999,83.048,34.157,0.053,104.518,52.381,131100.0,0.005,0.0006407,3.203e-05,1.627,21.777,75.449,0.833,137.886,0.908,94.18,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,16,0.532,0.142,60.758,82.775,33.682,0.053,100.461,42.857,147700.0,0.005,0.0006197,3.098e-05,1.636,21.777,78.567,0.853,152.466,0.87,100.737,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,17,0.526,0.142,59.291,82.523,33.13,0.054,107.57,50.397,262100.0,0.005,0.0006006,3.003e-05,1.633,21.777,70.38,0.796,128.207,0.923,87.728,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,18,0.529,0.142,58.123,82.424,32.707,0.053,110.056,51.984,262100.0,0.005,0.0005832,2.916e-05,1.628,21.777,66.184,0.745,106.354,0.925,78.235,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,19,0.54,0.143,57.083,82.147,32.301,0.053,110.189,51.587,262100.0,0.005,0.0005672,2.836e-05,1.652,21.777,64.52,0.724,100.458,0.923,75.301,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,20,0.529,0.143,56.183,82.028,31.968,0.054,110.314,56.746,262100.0,0.005,0.0005525,2.762e-05,1.639,21.777,64.272,0.726,107.906,0.906,77.362,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,21,0.53,0.142,55.324,81.828,31.637,0.054,114.142,58.73,262100.0,0.005,0.0005388,2.694e-05,1.637,21.777,63.463,0.69,107.979,0.891,76.817,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,22,0.535,0.142,54.26,81.693,31.245,0.052,115.434,55.952,262100.0,0.005,0.0005261,2.631e-05,1.639,21.777,61.471,0.685,97.056,0.897,72.146,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,23,0.527,0.142,53.72,81.721,31.06,0.054,121.422,66.667,262100.0,0.005,0.0005143,2.572e-05,1.636,21.777,61.191,0.664,103.102,0.914,73.764,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,24,0.531,0.143,53.113,81.628,30.834,0.054,127.661,73.016,312100.0,0.005,0.0005032,2.516e-05,1.642,21.777,62.128,0.669,101.937,0.921,74.071,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,25,0.536,0.142,52.62,81.491,30.641,0.054,133.206,71.032,524300.0,0.005,0.0004929,2.464e-05,1.649,21.777,59.457,0.653,103.204,0.91,72.581,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,26,0.525,0.142,51.934,81.435,30.392,0.053,125.925,70.635,524300.0,0.005,0.0004831,2.416e-05,1.621,21.777,61.184,0.684,119.97,0.922,78.82,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,27,0.528,0.142,51.183,81.279,30.106,0.054,132.219,75.0,524300.0,0.005,0.0004739,2.37e-05,1.632,21.777,60.441,0.67,116.191,0.9,77.166,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,28,0.529,0.142,50.419,81.217,29.829,0.053,131.442,75.397,524300.0,0.005,0.0004652,2.326e-05,1.63,21.777,58.737,0.643,116.055,0.93,75.932,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,29,0.527,0.142,49.734,81.059,29.566,0.053,129.375,73.016,524300.0,0.005,0.000457,2.285e-05,1.625,21.777,58.168,0.628,101.905,0.918,71.289,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,30,0.53,0.142,49.261,80.926,29.38,0.054,127.771,69.048,524300.0,0.005,0.0004492,2.246e-05,1.638,21.777,57.058,0.617,96.261,0.935,68.819,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,31,0.533,0.142,48.484,80.862,29.099,0.053,133.668,70.238,524300.0,0.005,0.0004417,2.209e-05,1.64,21.777,56.476,0.611,97.807,0.917,68.875,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,32,0.524,0.141,47.778,80.735,28.833,0.052,120.442,67.46,657400.0,0.005,0.0004347,2.173e-05,1.615,21.777,56.089,0.63,105.469,0.916,70.903,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,33,0.529,0.142,47.395,80.648,28.685,0.053,138.152,73.016,1049000.0,0.005,0.0004279,2.14e-05,1.63,21.777,55.779,0.622,109.698,0.902,71.955,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,34,0.532,0.142,46.914,80.7,28.525,0.054,134.881,75.0,1049000.0,0.005,0.0004215,2.107e-05,1.642,21.777,55.15,0.616,98.098,0.929,68.034,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,35,0.526,0.141,46.24,80.489,28.257,0.053,135.652,75.794,1049000.0,0.005,0.0004153,2.077e-05,1.626,21.777,54.346,0.598,98.22,0.924,67.508,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,36,0.537,0.141,45.876,80.488,28.13,0.053,140.743,74.206,1049000.0,0.005,0.0004095,2.047e-05,1.645,21.777,54.213,0.608,99.643,0.909,67.842,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,37,0.528,0.142,45.251,80.406,27.899,0.054,132.702,75.794,1049000.0,0.005,0.0004038,2.019e-05,1.635,21.777,53.865,0.586,100.652,0.921,67.901,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,38,0.527,0.143,44.623,80.342,27.669,0.054,136.092,74.206,1049000.0,0.005,0.0003984,1.992e-05,1.64,21.777,53.169,0.594,93.498,0.925,65.268,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,39,0.541,0.143,44.672,80.313,27.682,0.054,146.066,80.952,1049000.0,0.005,0.0003932,1.966e-05,1.665,21.777,53.391,0.59,98.018,0.893,66.779,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,40,0.54,0.144,44.14,80.209,27.48,0.053,140.159,81.349,1381000.0,0.005,0.0003882,1.941e-05,1.659,21.777,52.766,0.578,94.641,0.919,65.329,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,41,0.532,0.144,43.573,80.027,27.255,0.053,140.673,80.556,2097000.0,0.005,0.0003833,1.917e-05,1.64,21.777,53.175,0.577,96.18,0.906,66.077,21.777
v4_n45_deepd512b2s2_ic0.3_augn0.8o0.2_wd0.01_sess_char_unf1_lora0_lr0.001_els0.05_ctc1_bs16_ep100,42,0.54,0.144,43.304,80.084,27.169,0.056,144.604,82.937,2097000.0,0.005,0.0003787,1.894e-05,1.677,21.777,51.968,0.58,103.452,0.903,67.413,21.777
